Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;VisitorType;Weekend;Revenue
0;0;0;0;25;1.690.977.778;0.008;0.037333333;0;0;Mar;1;1;8;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;2;2;8;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;12;407;0;0.033333333;0;0;Mar;2;2;4;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;10;194;0.02;0.04;0;0;Mar;2;5;7;1;Returning_Visitor;FALSE;FALSE
0;0;1;9;30;1.992.833.333;0;0.003333333;9.227.000.967;0;Mar;2;4;1;3;Returning_Visitor;FALSE;TRUE
0;0;0;0;3;0;0.2;0.2;0;0;Mar;2;2;4;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;24;3.088.635.531;0;0.028030303;0;0;Mar;2;6;2;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;3;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;25;812;0;0.008;0;0;Mar;2;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;12;166;0.028571429;0.071428571;0;0;Mar;2;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;10;2.268.333.333;0;0.01;0;0;Mar;1;1;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;13;226;0;0.053846154;0;0;Mar;2;2;4;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;5;239;0;0.04;0;0;Mar;2;2;9;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;6;44;0.066666667;0.1;0;0;Mar;2;2;3;1;Returning_Visitor;FALSE;0
0;0;0;0;8;781;0.028571429;0.057142857;0;0;Mar;3;2;4;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;25;7.700.285.714;0.0112;0.034933333;0;0;Mar;3;2;8;10;Returning_Visitor;FALSE;FALSE
0;0;0;0;2;12;0;0.1;0;0;Mar;1;1;5;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;3;8;0.066666667;0.133333333;0;0;Mar;2;4;1;3;Returning_Visitor;FALSE;FALSE
0;-1;0;-1;1;-1;0.2;0.2;0;0;Mar;2;2;2;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;2;254;0;0.1;0;0;Mar;3;2;4;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;7;67;0;0.028571429;0;0;Mar;2;2;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;4;57;0;0.025;0;0;Mar;2;2;6;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;12;2.404.166.667;0;0.061688312;0;0;Mar;3;2;1;6;Returning_Visitor;FALSE;FALSE
0;0;0;0;8;5.511.666.667;0.025;0.035;0;0;Mar;3;2;2;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;7;379.5;0.057142857;0.085714286;0;0;Mar;3;2;8;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;3;103;0;0.022222222;0;0;Mar;1;1;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;2;4;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;10;236;0;0.026666667;0;0;Mar;2;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;40;9.623.333.333;0;0.01625;0;0;Mar;2;2;9;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;2;24;0;0.1;0;0;Mar;2;6;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;16;1.548.333.333;0;0.00625;0;0;Mar;2;4;7;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;29;617.5;0.006896552;0.01954023;0;0;Mar;2;2;3;10;Returning_Visitor;FALSE;FALSE
0;0;2;39;15;245;0;0.0125;119.955.404;0;Mar;2;2;1;3;Returning_Visitor;TRUE;TRUE
0;0;0;0;3;20;0;0.066666667;0;0;Mar;2;2;2;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;1;1;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;2;22;0;0.1;0;0;Mar;1;2;9;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;3;2;2;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;38;1372;0.005405405;0.018918919;0;0;Mar;2;2;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;5;288.5;0;0.0125;0;0;Mar;2;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;2;0;0.2;0.2;0;0;Mar;2;2;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;6;192;0;0.04;0;0;Mar;2;10;4;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;27;9.546.666.667;0;0.003846154;0;0;Mar;2;2;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;2;2;4;11;Returning_Visitor;FALSE;FALSE
0;0;0;0;41;1546.5;0;0.008333333;0;0;Mar;3;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;8;181;0.075;0.1;0;0;Mar;3;2;1;13;Returning_Visitor;TRUE;FALSE
0;0;0;0;21;5.174.238.095;0.019047619;0.025;0;0;Mar;2;5;2;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;12;3.580.666.667;0;0.025;0;0;Mar;3;3;2;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;31;1.759.416.667;0;0.002903226;0;0;Mar;2;2;4;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;13;2.651.666.667;0;0.046153846;0;0;Mar;2;2;4;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;6;92;0;0.066666667;0;0;Mar;1;1;3;10;Returning_Visitor;FALSE;FALSE
0;0;0;0;5;155;0.04;0.053333333;0;0;Mar;2;2;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;11;814.5;0;0.01;0;0;Mar;1;1;1;2;New_Visitor;FALSE;FALSE
0;0;0;0;21;4.604.166.667;0.019047619;0.036507937;0;0;Mar;2;2;6;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;5;819.5;0;0.036;0;0;Mar;2;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;5;427;0;0.04;0;0;Mar;3;3;3;9;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;2;2;4;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;17;766.5;0;0.0125;619.395;0;Mar;2;2;1;2;New_Visitor;TRUE;TRUE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;2;5;5;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;14;2425;0;0.007142857;0;0;Mar;2;2;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;15;6.386.428.571;0.003571429;0.053571429;0;0;Mar;3;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;1;132;8;445;0;0.014285714;0;0;Mar;3;2;4;14;Returning_Visitor;TRUE;FALSE
0;0;0;0;4;81;0;0.025;0;0;Mar;2;2;3;2;Returning_Visitor;FALSE;0
0;0;0;0;20;1985;0.03;0.055;0;0;Mar;1;1;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;2;0;0.2;0.2;0;0;Mar;2;5;1;1;Returning_Visitor;FALSE;FALSE
0;0;3;57;31;4.547.166.667;0.012903226;0.039247312;8.682.741.935;0;Mar;2;4;5;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;9;1040;0.077777778;0.116666667;0;0;Mar;2;4;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;3;223;0.066666667;0.133333333;0;0;Mar;1;1;8;3;Returning_Visitor;FALSE;FALSE
0;0;2;14;11;687.5;0.020512821;0.035897436;0;0;Mar;3;2;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;30;6.325.833.333;0;0.021666667;0;0;Mar;2;5;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;2;2;3;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;15;212.8;0.019047619;0.042857143;0;0;Mar;1;1;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;3;2;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;13;96.5;0.030769231;0.076923077;0;0;Mar;2;6;4;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;8;267;0;0.05;0;0;Mar;2;2;3;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;8;4.811.666.667;0;0.025;0;0;Mar;2;2;7;7;Returning_Visitor;FALSE;FALSE
0;0;0;0;4;2528;0;0.066666667;0;0;Mar;2;2;9;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;7;289.5;0;0.014285714;0;0;Mar;1;1;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;10;0;0.1;0;0;Mar;3;2;3;9;Returning_Visitor;TRUE;FALSE
0;0;0;0;16;676.75;0.014285714;0.035714286;0;0;Mar;4;2;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;4;36;0.05;0.1;0;0;Mar;2;2;6;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;16;630.75;0;0.04047619;0;0;Mar;3;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;5;77;0;0.04;0;0;Mar;99;4;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;10;322.5;0.04;0.07;0;0;Mar;2;2;4;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;11;919;0;0.027272727;0;0;Mar;2;6;2;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;29;1089;0.006896552;0.013793103;0;0;Mar;1;6;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;7;314.5;0.033333333;0.066666667;0;0;Mar;2;2;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;2;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;1;212.5;21;1198.75;0;0.003174603;0;0;Mar;2;4;7;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;2;2;4;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;17;9.271.666.667;0;0.014705882;0;0;Mar;1;1;2;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;4;135.5;0;0.066666667;0;0;Mar;2;2;3;14;Returning_Visitor;FALSE;FALSE
0;0;0;0;2;68.5;0;0.033333333;0;0;Mar;3;2;1;10;Returning_Visitor;FALSE;FALSE
0;0;0;0;26;694.3;0.023076923;0.036410256;0;0;Mar;3;2;2;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;7;496.75;0;0.011111111;0;0;Mar;3;2;6;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;9;1.048.333.333;0.022222222;0.072222222;0;0;Mar;2;2;4;2;Returning_Visitor;FALSE;FALSE
0;-1;0;-1;1;-1;0.2;0.2;0;0;Mar;3;2;7;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;6;116.5;0;0.066666667;0;0;Mar;2;2;2;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;8;144;0.025;0.045833333;0;0;Mar;3;2;7;3;Returning_Visitor;TRUE;FALSE
0;0;1;1411;1;1411;0;0.1;0;0;Mar;2;2;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;7;126;0.028571429;0.057142857;0;0;Mar;2;5;2;10;Returning_Visitor;FALSE;FALSE
0;0;0;0;6;185;0;0.1;0;0;Mar;1;1;1;10;Returning_Visitor;FALSE;FALSE
0;0;0;0;6;218;0;0.066666667;0;0;Mar;2;2;3;1;Returning_Visitor;FALSE;FALSE
0;-1;0;-1;1;-1;0.2;0.2;0;0;Mar;3;2;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;30;484.672.619;0;0.018965517;0;0;Mar;2;6;7;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;19;4.398.333.333;0.005555556;0.003703704;0;0;Mar;1;1;7;2;New_Visitor;FALSE;FALSE
0;0;0;0;3;19;0;0.066666667;0;0;Mar;2;4;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;3;48;0;0.066666667;0;0;Mar;4;1;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;9;171;0.022222222;0.066666667;0;0;Mar;2;10;4;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;11;299.5;0.036363636;0.072727273;0;0;Mar;1;1;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;2;2;1;1;Returning_Visitor;FALSE;0
0;0;1;90;11;1056.5;0.018181818;0.054545455;0;0;Mar;4;2;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;7;221.5;0;0.028571429;0;0;Mar;4;1;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;44;4.417.916.667;0.004545455;0.018181818;0;0;Mar;4;2;1;3;Returning_Visitor;FALSE;FALSE
0;-1;0;-1;1;-1;0;0.066666667;0;0;Mar;2;2;7;1;Returning_Visitor;FALSE;FALSE
0;0;2;18;1;46;0;0.066666667;0;0;Mar;2;2;7;10;Returning_Visitor;FALSE;FALSE
0;0;0;0;80;801.802.381;0;0.0035;0;0;Mar;2;2;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;5;53;0.04;0.08;0;0;Mar;2;5;2;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;3;27;0.066666667;0.133333333;0;0;Mar;2;2;1;13;Returning_Visitor;FALSE;FALSE
0;0;0;0;13;255;0;0.015384615;0;0;Mar;2;4;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;2;221.5;0;0.05;0;0;Mar;3;2;3;10;Returning_Visitor;TRUE;FALSE
0;0;0;0;7;225;0.028571429;0.085714286;0;0;Mar;4;1;4;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;7;125;0;0.028571429;0;0;Mar;2;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;12;323;0.033333333;0.066666667;0;0;Mar;2;2;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;5;116;0;0.04;0;0;Mar;2;5;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;2;0;0.2;0.2;0;0;Mar;3;2;6;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;5;488.5;0.032727273;0.033846154;0;0;Mar;2;7;7;6;Returning_Visitor;FALSE;FALSE
0;0;1;15;25;1235.65;0.041666667;0.05327381;0;0;Mar;1;1;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;7;495;0;0.00952381;0;0;Mar;4;1;3;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;2;0;0.2;0.2;0;0;Mar;3;2;1;10;Returning_Visitor;FALSE;FALSE
0;0;1;0;51;2.122.656.061;0;0.007051282;9.294.775.641;0;Mar;2;2;1;10;Returning_Visitor;FALSE;TRUE
0;0;0;0;35;1.231.160.256;0.005714286;0.023619048;0;0;Mar;2;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;2;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;17;3.416.666.667;0.011764706;0.041176471;0;0;Mar;2;6;9;6;;FALSE;FALSE
0;-1;0;-1;1;-1;0.2;0.2;0;0;Mar;1;1;3;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;21;1.686.333.333;0;0.030952381;0;0;Mar;2;5;2;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;13;0;0.1;0;0;Mar;2;2;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;30;3.906.666.667;0.006666667;0.056666667;0;0;Mar;2;6;6;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;11;253;0;0.027272727;0;0;Mar;2;2;2;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;12;1484;0;0.016666667;0;0;Mar;2;2;7;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;4;505;0;0.05;0;0;Mar;2;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;3;234;0;0.033333333;0;0;Mar;1;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;11;125;0.018181818;0.081818182;0;0;Mar;2;2;1;13;Returning_Visitor;FALSE;FALSE
0;0;0;0;16;371.5;0.0125;0.025;0;0;Mar;2;5;7;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;6;13;0.133333333;0.166666667;0;0;Mar;2;2;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;3;1016.5;0.066666667;0.066666667;0;0;Mar;3;2;5;1;Returning_Visitor;FALSE;FALSE
0;0;1;126;17;8.870.666.667;0.0125;0.0296875;0;0;Mar;2;2;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;58;3.200.366.667;0.003448276;0.027586207;0;0;Mar;2;2;6;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;14;1037.5;0.014285714;0.047619048;0;0;Mar;2;2;4;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;37;1.643.435.516;0.005555556;0.032271242;2.188.718.519;0;Mar;2;4;3;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;7;383.5;0;0.023809524;0;0;Mar;3;2;6;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;4;34;0.1;0.125;0;0;Mar;3;2;3;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;27;1.070.461.905;0;0.007407407;577.293.604;0;Mar;2;2;3;2;Returning_Visitor;FALSE;TRUE
0;-1;0;-1;1;-1;0.2;0.2;0;0;Mar;3;2;3;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;18;7.710.833.333;0.055555556;0.071428571;0;0;Mar;2;2;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;15;695.4;0.014285714;0.028571429;0;0;Mar;2;2;2;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;45;1.594.283.333;0;0.015227273;454.316.713;0;Mar;2;2;1;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;2;5;0;0.1;0;0;Mar;2;2;1;13;Returning_Visitor;TRUE;FALSE
0;0;0;0;2;63;0;0.05;0;0;Mar;3;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;54;135.761.783;0;0.004812274;0;0;Mar;2;2;2;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;10;60.5;0.02;0.04;0;0;Mar;2;2;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;2;5;9;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;2;0;0.2;0.2;0;0;Mar;2;5;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;9;389;0;0.011111111;0;0;Mar;2;2;3;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;2;17;0;0.1;0;0;Mar;1;1;8;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;12;6.892.857.143;0;0.058333333;0;0;Mar;3;2;3;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;17;9.334.166.667;0.031932773;0.043075335;0;0;Mar;3;2;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;2;4;6;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;2;56;0;0.1;0;0;Mar;3;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;19;4.916.666.667;0.011111111;0.012222222;0;0;Mar;1;1;1;6;Returning_Visitor;TRUE;FALSE
0;0;0;0;17;8.566.666.667;0.023529412;0.080392157;0;0;Mar;2;2;6;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;8;128.5;0;0.025;0;0;Mar;2;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;6;84;0;0.033333333;0;0;Mar;1;1;8;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;12;1.672.222.222;0;0.001666667;0;0;Mar;3;2;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;12;396.5;0;0.037222222;0;0;Mar;2;4;3;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;2;22;0;0.05;0;0;Mar;1;1;3;15;Returning_Visitor;TRUE;FALSE
0;0;0;0;5;371;0;0.02;0;0;Mar;2;2;4;10;Returning_Visitor;FALSE;FALSE
0;0;4;3.993.333.333;46;1.814.583.333;0.003673469;0.02675737;0;0;Mar;2;2;2;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;4;30.5;0;0.05;0;0;Mar;2;4;3;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;27;644;0.007692308;0.051923077;0;0;Mar;3;2;2;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;8;332;0;0.028571429;0;0;Mar;3;2;1;8;New_Visitor;TRUE;FALSE
0;0;0;0;1;40;0;0.1;0;0;Mar;3;2;1;10;Returning_Visitor;FALSE;FALSE
0;0;0;0;6;551;0.033333333;0.05;0;0;Mar;1;1;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;10;203;0;0.026666667;0;0;Mar;3;2;2;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;7;9.746.666.667;0.085714286;0.128571429;0;0;Mar;2;2;1;10;Returning_Visitor;FALSE;FALSE
0;0;0;0;10;276;0.044444444;0.055555556;0;0;Mar;3;2;3;10;;FALSE;FALSE
0;0;1;844;6;1108;0.066666667;0.066666667;0;0;Mar;2;2;4;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;7;223;0;0.028571429;0;0;Mar;1;1;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;3;261;0;0.066666667;0;0;Mar;2;5;1;10;Returning_Visitor;FALSE;FALSE
0;0;0;0;21;1372.7;0.019047619;0.035714286;0;0;Mar;1;1;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;4;41;0.05;0.1;0;0;Mar;3;2;2;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;1;1;3;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;7;39.25;0.028571429;0.034285714;0;0;Mar;2;2;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;8;450;0;0.025;0;0;Mar;4;1;9;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;1;1;2;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;20;4.383.333.333;0.02;0.04;0;0;Mar;2;2;7;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;2;4;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;6;319;0;0.05;0;0;Mar;1;1;6;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;15;1148;0.014285714;0.05;0;0;Mar;3;2;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;20;644.4;0;0.007777778;0;0;Mar;1;1;7;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;14;875;0;0.014285714;0;0;Mar;1;1;1;3;Returning_Visitor;TRUE;FALSE
0;0;1;81;82;3.214.020.563;0;0.007723577;4.667.079.268;0;Mar;3;3;2;10;Returning_Visitor;FALSE;TRUE
0;0;0;0;3;14;0;0.066666667;0;0;Mar;4;1;3;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;38;6.671.666.667;0;0.005263158;0;0;Mar;2;2;4;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;3;0;0.2;0.2;0;0;Mar;1;8;2;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;20;1.117.333.333;0;0.000956938;0;0;Mar;2;4;7;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;9;211;0;0.044444444;0;0;Mar;2;2;3;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;13;6.353.333.333;0;0.009090909;0;0;Mar;2;2;4;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;50;1.803.768.849;0.001360544;0.017428305;3.609.398.514;0;Mar;2;4;7;3;Returning_Visitor;TRUE;TRUE
0;0;0;0;7;258.5;0.028571429;0.071428571;0;0;Mar;3;2;6;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;14;510.5;0;0.015384615;313.094.364;0;Mar;2;2;1;2;New_Visitor;FALSE;TRUE
0;0;0;0;16;600.75;0;0.025;0;0;Mar;2;2;2;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;16;519.75;0.0125;0.04;0;0;Mar;3;2;3;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;1;1;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;11;673;0.018181818;0.063636364;0;0;Mar;2;6;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;4;173.5;0;0.05;0;0;Mar;3;3;4;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;16;1.565.333.333;0;0.04375;0;0;Mar;2;4;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;21;5.745.333.333;0;0.011578947;0;0;Mar;2;2;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;11;1.390.166.667;0.012121212;0.014545455;0;0;Mar;1;1;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Mar;2;2;4;1;Returning_Visitor;FALSE;FALSE
0;0;2;30;11;1.114.916.667;0;0.030769231;0;0;Mar;3;2;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;29;4.388.666.667;0;0.020689655;0;0;Mar;4;2;3;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;9;76;0.022222222;0.055555556;0;0;Mar;2;2;6;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;7;203.5;0;0.033333333;0;0;Mar;1;1;1;9;New_Visitor;TRUE;FALSE
0;0;1;0;12;6.459.166.667;0;0.05;0;0;Mar;1;1;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;8;142;0;0.05;0;0;Mar;2;7;2;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;6;25;0;0.033333333;0;0;;2;2;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;3;30;0;0.066666667;0;0;Mar;2;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;13;2.441.666.667;0;0.030769231;0;0;Mar;2;5;3;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;13;129.5;0.061538462;0.092307692;0;0;Mar;1;8;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;12;1.178.666.667;0.024242424;0.053030303;0;0;Mar;1;1;6;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;3;58;0;0.066666667;0;0;Mar;1;8;4;11;Returning_Visitor;FALSE;FALSE
0;0;0;0;6;139;0;0.01;0;0;Mar;1;2;1;8;New_Visitor;FALSE;FALSE
0;0;0;0;5;26.5;0.04;0.12;0;0;Mar;1;1;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;2;0;0.2;0.2;0;0;Mar;2;2;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;3;0;0.2;0.2;0;0;Mar;3;2;6;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;8;244;0.025;0.075;0;0;Mar;3;2;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;8;186.5;0;0.025;0;0;Mar;2;2;3;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;6;119;0;0.033333333;0;0;Mar;3;2;7;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;22;1310.5;0.00952381;0.028571429;2.386.359.286;0;Mar;2;2;1;1;;FALSE;TRUE
0;0;0;0;4;1111;0;0.05;0;0;Mar;4;5;1;1;Returning_Visitor;FALSE;FALSE
